,brainid,raw_somaxyz,swc42k_raw_somaxyz,swc42k_raw_somaxyz_dist,swc1891_swcfile,swc1891_raw_somaxyz,swc1891_raw_somaxyz_dist,raw_somaregion,regi_somaxyz,swc42k_regi_somaxyz,regi_somaregion_n671_u32,regi_somaregion,regi_somaregion_n671_u32_check,regi_somaregion_check,swc1891_42kfile,swc1891_42k_length,swc1891_gsfile,swc1891_gs_length,ESA_gs,ESA_reon,ESA,DSA_gs,DSA_recon,DSA,PDS_gs,PDS_recon,PDS
36391,18454,"[25176.285, 8650.285, 4529.244]","[25176.2, 8650.28, 4529.24]",0.0852408352835823,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_01078.swc,[25177.984  8652.032  4530.   ],2.551498775229986,,"[213.873, 149.968, 138.568]","[213.661, 149.936, 138.628]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12588.1_Y_4325.14_Z_2264.62.v3dpbd.swc,10032.790002507998,./adapt_box/18454/18454_01078.swc,22411.13465585008,37.13255103669559,1.6498829154392698,19.39121697606743,79.3669448567076,0.0,39.6834724283538,0.44358858,0.0,0.22179429233074188
36417,18454,"[18126.533, 11442.806, 5010.844]","[18126.54, 11442.8, 5010.84]",0.0100498756228063,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00095.swc,[18126.527 11451.328  5008.128],8.944337650155282,,"[241.793, 170.517, 219.644]","[241.603, 170.484, 219.69]",15,PT,15,PT,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_9063.27_Y_5721.4_Z_2505.42.v3dpbd.swc,12024.40308377421,./adapt_box/18454/18454_00095.swc,21072.996871291354,17.32837467282059,3.036626190726498,10.182500431773544,46.37285506153677,34.651021262405415,40.51193816197109,0.32156405,0.04071481,0.18113942444324493
36418,18454,"[18762.553, 11323.72, 4929.68]","[18762.56, 11323.72, 4929.68]",0.007000000001426,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00096.swc,[18763.775 11319.808  4929.904],4.104534565573998,,"[238.168, 170.079, 213.109]","[238.04, 170.052, 213.159]",15,PT,15,PT,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_9381.28_Y_5661.86_Z_2464.84.v3dpbd.swc,12715.814782878297,./adapt_box/18454/18454_00096.swc,18826.500946946,15.193188411178928,3.751080745481312,9.47213457833012,51.6435590226671,37.44179992009347,44.54267947138028,0.24931708,0.043627106,0.14647209644317627
36419,18454,"[18645.693, 11246.81, 5082.251]","[18645.7, 11246.8, 5082.26]",0.0151657508889139,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00097.swc,[18646.016 11249.984  5080.   ],3.904562203372711,,"[244.868, 167.042, 213.786]","[244.669, 167.0, 213.833]",15,PT,15,PT,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_9322.85_Y_5623.4_Z_2541.13.v3dpbd.swc,15814.881428353618,./adapt_box/18454/18454_00097.swc,19919.897836718224,6.540142221527551,6.0273534952631564,6.283747858395354,30.847301981561632,41.27321761980708,36.060259800684356,0.112671815,0.1,0.10633590817451477
36441,18454,"[23476.352, 11301.776, 5498.203]","[23476.4, 11301.78, 5498.2]",0.0482597140506496,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00105.swc,[23480.    11302.016  5498.   ],3.661517854661877,,"[265.457, 169.696, 156.948]","[265.273, 169.645, 157.01]",733,VPM,733,VPM,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_11738.2_Y_5650.89_Z_2749.1.v3dpbd.swc,12522.65235202986,./adapt_box/18454/18454_00105.swc,12834.723434985877,4.242839578735894,12.781677543147895,8.512258560941895,73.62043178290487,172.80431008630455,123.2123709346047,0.031845096,0.06522892,0.048537008464336395
36536,18454,"[29087.889, 10666.332, 4968.664]","[29087.8, 10666.34, 4968.66]",0.0894483090951743,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/pre_18454_00865.swc,[29089. 10675.  4969.],8.745366830499227,,"[234.209, 172.429, 83.981]","[233.998, 172.415, 83.98]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_14543.9_Y_5333.17_Z_2484.33.v3dpbd.swc,12860.021861091998,./adapt_box/18454/pre_18454_00865.swc,30090.19948013813,34.70895651678958,7.366831756400512,21.037894136595046,67.21081443295333,86.85017827898768,77.03049635597051,0.4834178,0.06160972,0.2725137770175934
36691,18454,"[23648.836, 9306.061, 5890.355]","[23648.8, 9306.06, 5890.36]",0.0363593179254739,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00127.swc,[23656.512  9317.504  5895.872],14.842523841989465,,"[280.177, 139.07, 150.191]","[280.009, 138.985, 150.253]",1020,PO,1020,PO,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_11824.4_Y_4653.03_Z_2945.18.v3dpbd.swc,18258.176818285727,./adapt_box/18454/18454_00127.swc,19406.944806942043,6.20982654836851,5.933304627224926,6.071565587796718,40.85012332157655,47.75341327704628,44.30176829931141,0.10226571,0.0846506,0.0934581533074379
36704,18454,"[25228.17, 9340.512, 5909.835]","[25228.2, 9340.52, 5909.84]",0.0314483703893618,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_01091.swc,[25230.016  9342.016  5910.   ],2.3868299059635603,,"[280.58, 144.814, 130.999]","[280.381, 144.734, 131.077]",262,RT,262,RT,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12614.1_Y_4670.26_Z_2954.92.v3dpbd.swc,19421.78189111489,./adapt_box/18454/18454_01091.swc,23011.269763672924,3.7751465542140408,2.7883971038892383,3.2817718290516398,37.350356431403284,94.97525612951455,66.16280628045891,0.0383263,0.012974052,0.025650177150964737
36705,18454,"[24933.605, 8576.777, 6245.674]","[24933.6, 8576.78, 6245.68]",0.008366600266393,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00129.swc,[24936.     8579.968  6246.   ],4.003096551421994,,"[294.8, 135.572, 132.728]","[294.615, 135.507, 132.792]",496345668,LGd-co,496345668,LGd-co,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12466.8_Y_4288.39_Z_3122.84.v3dpbd.swc,14453.506182933188,./adapt_box/18454/18454_00129.swc,16090.712761117677,6.7965634977806975,6.802296463297478,6.799429980539088,44.346722271078804,70.33639965595631,57.34156096351756,0.101626016,0.069019,0.08532250672578812
36718,18454,"[18915.838, 10614.249, 5572.234]","[18915.84, 10614.24, 5572.24]",0.0109999999997605,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00130.swc,[18918.016 10614.016  5572.   ],2.202891054954773,,"[267.041, 153.752, 210.696]","[266.837, 153.719, 210.749]",362,MD,362,MD,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_9457.92_Y_5307.12_Z_2786.12.v3dpbd.swc,19364.291516928955,./adapt_box/18454/18454_00130.swc,22224.87358568012,4.774327382629493,1.500535075359021,3.1374312289942567,63.496973270131065,20.322401432901575,41.90968735151632,0.04393419,5.7550646e-05,0.021995870396494865
36737,18454,"[22267.109, 11484.066, 5875.487]","[22267.2, 11484.06, 5875.48]",0.0914658406187001,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00136.swc,[22270.016 11484.032  5876.   ],2.9521134802028897,,"[282.843, 170.775, 169.518]","[282.665, 170.708, 169.569]",733,VPM,733,VPM,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_11133.6_Y_5742.03_Z_2937.74.v3dpbd.swc,18827.518386548065,./adapt_box/18454/18454_00136.swc,22757.28684713622,8.186305318895428,1.8781518687894454,5.0322285938424365,55.06734286020867,39.70975885554382,47.38855085787624,0.11656415,0.008838533,0.06270133703947067
36738,18454,"[23511.799, 10905.554, 5626.826]","[23511.8, 10905.56, 5626.82]",0.0085440037451421,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00137.swc,[23510.08  10908.096  5639.536],13.075198851259929,,"[270.893, 162.997, 155.052]","[270.712, 162.94, 155.11]",733,VPM,733,VPM,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_11755.9_Y_5452.78_Z_2813.41.v3dpbd.swc,11680.272436957133,./adapt_box/18454/18454_00137.swc,12776.3121928209,3.8146809655636535,6.47594040717278,5.145310686368217,32.914418359212554,145.9184464975572,89.41643242838488,0.03949628,0.030678354,0.03508731722831726
36743,18454,"[23999.65, 10886.089, 6362.437]","[23999.6, 10886.08, 6362.44]",0.0508920426028422,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00142.swc,[24004.928 10888.768  6365.216],6.53889639006357,,"[303.368, 163.626, 146.728]","[303.173, 163.558, 146.781]",733,VPM,733,VPM,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_11999.8_Y_5443.04_Z_3181.22.v3dpbd.swc,20744.210654851253,./adapt_box/18454/18454_00142.swc,21435.29199457585,3.9414678596662616,14.889734073614365,9.415600966640314,35.69217719103655,198.5080510163513,117.10011410369393,0.038341675,0.06403277,0.05118722468614578
36744,18454,"[23432.143, 11207.874, 6463.008]","[23432.2, 11207.88, 6463.0]",0.0578705451855211,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00143.swc,[23446.207 11213.312  6469.04 ],16.240473022666563,,"[308.734, 167.425, 153.598]","[308.529, 167.361, 153.65]",1088,MGm,1088,MGm,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_11716.1_Y_5603.94_Z_3231.5.v3dpbd.swc,8473.653919624325,./adapt_box/18454/18454_00143.swc,13656.78253473547,15.727454410995112,7.316526194399938,11.521990302697525,46.40771913167517,123.65748201672524,85.0326005742002,0.27911872,0.04257598,0.16084735095500946
36745,18454,"[23918.494, 11117.591, 6702.811]","[23918.4, 11117.6, 6702.82]",0.0948577882911948,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00144.swc,[23920.703 11118.016  6707.696],5.378060152137834,,"[321.087, 166.239, 146.429]","[320.858, 166.186, 146.491]",1088,MGm,1088,MGm,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_11959.2_Y_5558.8_Z_3351.41.v3dpbd.swc,12381.903377240305,./adapt_box/18454/18454_00144.swc,13434.033641261733,3.79144315450112,3.9972592272148075,3.8943511908579636,33.103260400226766,42.78821143558606,37.94573591790641,0.041873448,0.051282052,0.04657775163650513
36777,18454,"[24640.986, 11242.935, 5981.289]","[24641.0, 11242.94, 5981.28]",0.0173781471966503,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00146.swc,[24646.271 11260.032  5983.296],18.00740633739329,,"[286.77, 169.991, 141.411]","[286.588, 169.918, 141.457]",718,VPL,718,VPL,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12320.5_Y_5621.47_Z_2990.64.v3dpbd.swc,15755.137921787687,./adapt_box/18454/18454_00146.swc,15930.869190699193,2.4702879551435712,9.170320680822158,5.820304317982865,32.506713639346536,173.6617993890827,103.08425651421462,0.016871266,0.043487605,0.03017943538725376
36779,18454,"[25214.529, 11468.931, 5624.414]","[25214.6, 11468.94, 5624.42]",0.0718192174838435,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00148.swc,[25214.207 11472.128  5627.92 ],4.755683862495804,,"[271.294, 174.27, 136.185]","[271.1, 174.21, 136.247]",718,VPL,718,VPL,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12607.3_Y_5734.47_Z_2812.21.v3dpbd.swc,11527.222300565048,./adapt_box/18454/18454_00148.swc,11965.85419696038,3.3432611593514836,9.36539633902331,6.354328749187396,46.66634539550025,110.14105242739649,78.40369891144837,0.021708926,0.06850508,0.045107003301382065
36781,18454,"[25623.252, 10908.148, 5878.932]","[25623.2, 10908.14, 5878.94]",0.0532165387822305,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_01124.swc,[25624.    10910.016  5880.   ],2.2780588227702347,,"[281.979, 166.976, 129.256]","[281.799, 166.91, 129.306]",718,VPL,718,VPL,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12811.6_Y_5454.07_Z_2939.47.v3dpbd.swc,5333.337833325919,./adapt_box/18454/18454_01124.swc,6586.372860251099,6.3588128715369425,2.4113841735069608,4.385098522521952,49.19426486020026,46.960034646997364,48.07714975359882,0.07570227,0.015100671,0.045401472598314285
36784,18454,"[24239.055, 10161.402, 6658.596]","[24239.0, 10161.4, 6658.6]",0.0551815186456495,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00149.swc,[24251.713 10174.72   6665.936],19.785592940318203,,"[316.629, 152.778, 140.134]","[316.406, 152.725, 140.2]",1079,MGv,1079,MGv,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12119.5_Y_5080.7_Z_3329.3.v3dpbd.swc,8260.412402350546,./adapt_box/18454/18454_00149.swc,8746.018941885979,2.361668011126318,3.461934531122826,2.911801271124572,25.105279099402704,70.93611733777459,48.02069821858865,0.0054296507,0.022064833,0.013747241348028183
36785,18454,"[24314.262, 10038.017, 6799.436]","[24314.2, 10038.02, 6799.44]",0.0622012861584447,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00150.swc,[24324.096 10050.112  6807.344],17.4795035684667,,"[324.113, 150.854, 137.887]","[323.868, 150.804, 137.954]",1079,MGv,1079,MGv,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12157.1_Y_5019.01_Z_3399.72.v3dpbd.swc,9586.798475045955,./adapt_box/18454/18454_00150.swc,10889.039987101423,9.792171116266797,7.226586369128951,8.509378742697873,69.5471569456559,90.84950820059865,80.19833257312727,0.11162791,0.060641814,0.08613485842943192
36789,18454,"[24681.889, 10884.014, 6727.308]","[24681.8, 10884.02, 6727.3]",0.0895600357302367,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00152.swc,[24689.279 10898.176  6739.168],19.895575990656592,,"[321.902, 164.222, 136.985]","[321.676, 164.173, 137.043]",1088,MGm,1088,MGm,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12340.9_Y_5442.01_Z_3363.65.v3dpbd.swc,11275.052270288375,./adapt_box/18454/18454_00152.swc,11870.866079985779,3.5703004297260086,5.2876953020513255,4.428997865888667,34.09771892431442,63.65643671874101,48.87707782152772,0.036638305,0.053848464,0.04524338245391846
36791,18454,"[22547.783, 12074.51, 5627.679]","[22547.8, 12074.5, 5627.68]",0.019748417658102,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00154.swc,[22551.615 12083.392  5629.776],9.898058243918776,,"[272.333, 182.043, 168.342]","[272.149, 181.983, 168.399]",733,VPM,733,VPM,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_11273.9_Y_6037.25_Z_2813.84.v3dpbd.swc,12925.949126494885,./adapt_box/18454/18454_00154.swc,12889.96783587223,3.4324487589038726,9.702231941997733,6.567340350450802,35.92562965236447,102.83913698170451,69.3823833170345,0.033105664,0.07652578,0.05481572076678276
36794,18454,"[23885.492, 11839.735, 5835.201]","[23885.4, 11839.74, 5835.2]",0.092141195995194,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00157.swc,[23882.816 11840.768  5837.184],3.4871699126937803,,"[281.087, 178.306, 151.784]","[280.904, 178.238, 151.836]",733,VPM,733,VPM,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_11942.7_Y_5919.87_Z_2917.6.v3dpbd.swc,15870.072935415446,./adapt_box/18454/18454_00157.swc,17403.801228089935,11.66837601181727,5.4542521100528365,8.561314060935054,64.40191904110705,44.96591156226329,54.68391530168517,0.15120839,0.07278073,0.11199455708265305
36795,18454,"[23450.291, 12094.329, 5594.679]","[23450.2, 12094.32, 5594.68]",0.0914494395831064,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00158.swc,[23457.6   12099.392  5602.016],11.527663206389976,,"[270.477, 182.738, 158.302]","[270.29, 182.679, 158.362]",733,VPM,733,VPM,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_11725.1_Y_6047.16_Z_2797.34.v3dpbd.swc,14443.283280188663,./adapt_box/18454/18454_00158.swc,16440.684070561198,4.544100385663626,2.406850941574474,3.47547566361905,40.35002435345894,46.945900300865006,43.64796232716198,0.056777366,0.012971065,0.034874215722084045
36800,18454,"[24226.252, 11757.853, 5683.333]","[24226.2, 11757.86, 5683.34]",0.0529339210714066,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00162.swc,[24230.271 11764.416  5687.616],8.807350282576836,,"[274.124, 177.344, 148.233]","[273.937, 177.279, 148.29]",718,VPL,718,VPL,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12113.1_Y_5878.93_Z_2841.67.v3dpbd.swc,9289.801154580202,./adapt_box/18454/18454_00162.swc,10748.000584386224,4.058499581063816,2.325993195990816,3.192246388527316,36.6918552115633,39.43621969090922,38.06403745123626,0.042419557,0.011055035,0.02673729509115219
36803,18454,"[24090.178, 11512.037, 5899.866]","[24090.2, 11512.04, 5899.86]",0.0230000000009686,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00165.swc,[24094.592 11515.776  5901.008],5.896412553409264,,"[283.527, 173.224, 148.569]","[283.345, 173.153, 148.617]",733,VPM,733,VPM,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12045.1_Y_5756.02_Z_2949.93.v3dpbd.swc,20553.767041998362,./adapt_box/18454/18454_00165.swc,22852.51476773653,6.968536899829524,6.649464198322934,6.809000549076229,57.44671787682548,114.21438907621234,85.83055347651892,0.08516066,0.04223253,0.06369659304618835
36804,18454,"[24345.834, 12497.984, 5579.893]","[24345.8, 12497.98, 5579.9]",0.034942810418987,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00166.swc,[24345.984 12497.792  5582.   ],2.121040546524433,,"[269.995, 189.926, 148.822]","[269.797, 189.87, 148.888]",718,VPL,718,VPL,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12172.9_Y_6248.99_Z_2789.95.v3dpbd.swc,11627.652147619938,./adapt_box/18454/18454_00166.swc,12943.07303231514,8.426800774533977,4.859915144595029,6.6433579595645025,62.93073542554115,45.458783803973596,54.19475961475737,0.09232977,0.050177097,0.07125343382358551
36805,18454,"[24608.174, 12565.898, 5600.949]","[24608.2, 12565.9, 5600.94]",0.0275862284498652,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00168.swc,[24605.312 12566.4    5597.936],4.185835281038274,,"[271.174, 191.049, 145.685]","[270.973, 190.994, 145.752]",262,RT,262,RT,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12304.1_Y_6282.95_Z_2800.47.v3dpbd.swc,13528.497209490317,./adapt_box/18454/18454_00168.swc,17064.027259367645,15.990598764481666,8.399583492943146,12.195091128712406,50.78155704277331,44.35266634995118,47.56711169636225,0.27156684,0.14255853,0.20706269145011902
36809,18454,"[25422.184, 10687.817, 7135.675]","[25422.2, 10687.82, 7135.68]",0.0170293863657106,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00170.swc,[25427.008 10699.008  7140.992],13.295861987852502,,"[346.822, 159.382, 126.208]","[346.617, 159.331, 126.234]",1079,MGv,1079,MGv,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_12711.1_Y_5343.91_Z_3567.84.v3dpbd.swc,8206.329264278666,./adapt_box/18454/18454_00170.swc,10122.007052726574,5.164912171441155,2.0494026052397816,3.607157388340468,32.15988011054539,36.27972399048875,34.21980205051707,0.07708649,0.00399339,0.0405399426817894
37055,18454,"[8368.014, 14628.679, 4113.595]","[8368.02, 14628.68, 4113.6]",0.0078740078750384,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00174.swc,[ 8369.984 14636.032  4116.   ],7.983203241806572,,"[196.568, 212.941, 361.672]","[196.268, 212.995, 361.781]",952,EPd,952,EPd,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_4184.01_Y_7314.34_Z_2056.8.v3dpbd.swc,6181.310260362483,./adapt_box/18454/18454_00174.swc,10101.595616705781,21.54785484711904,4.39204163318844,12.969948240153741,67.33649766530267,43.10106478535958,55.21878122533113,0.2762053,0.055327103,0.16576620936393738
37177,18454,"[11387.831, 13270.178, 5394.565]","[11387.84, 13270.18, 5394.56]",0.0104880884814101,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_01130.swc,[11389.312 13270.208  5396.   ],2.062398118695927,,"[267.771, 183.542, 303.35]","[267.576, 183.521, 303.412]",718,VPL,718,VPL,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_5693.92_Y_6635.09_Z_2697.28.v3dpbd.swc,15452.035414089492,./adapt_box/18454/18454_01130.swc,21510.64341573039,14.780821056804264,1.7400682961660334,8.260444676485148,64.32521927544695,31.890037327947613,48.10762830169728,0.19931976,0.0056793676,0.1024995669722557
37251,18454,"[16450.088, 13224.447, 5323.184]","[16450.08, 13224.44, 5323.18]",0.0113578166899106,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_00176.swc,[16444.992 13233.984  5320.992],11.033061633110684,,"[261.315, 196.839, 240.324]","[261.103, 196.787, 240.368]",366,SMT,366,SMT,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_8225.04_Y_6612.22_Z_2661.59.v3dpbd.swc,16296.055333888937,./adapt_box/18454/18454_00176.swc,27442.359762891574,25.590556539555035,5.075972988737626,15.33326476414633,64.82615875092327,43.421496568013886,54.123827659468574,0.36529478,0.078115396,0.2217050939798355
37514,18454,"[11384.723, 13575.958, 5566.257]","[11384.72, 13575.96, 5566.26]",0.0046904157600033,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18454/18454_01134.swc,[11388.032 13576.     5566.   ],3.3192309350201947,,"[276.71, 186.294, 303.109]","[276.508, 186.265, 303.166]",718,VPL,718,VPL,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18454/Img_X_5692.36_Y_6787.98_Z_2783.13.v3dpbd.swc,10120.066548258696,./adapt_box/18454/18454_01134.swc,15819.575261293947,16.759377051642353,5.185598355528137,10.972487703585244,50.85805802992696,53.971587618275066,52.41482282410101,0.27351597,0.05536409,0.16444003582000732
38156,18455,"[9247.218, 10900.747, 5336.599]","[9247.22, 10900.74, 5336.6]",0.0073484692276188,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18455/18455_00002.swc,[ 9248.    10906.176  5338.   ],5.661127626188914,,"[265.741, 142.586, 358.188]","[265.61, 142.498, 358.287]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18455/Img_X_4623.61_Y_5450.37_Z_2668.3.v3dpbd.swc,8935.771783983522,./adapt_box/18455/18455_00002.swc,19027.16457682878,15.556416940123379,5.93218877519289,10.744302857658134,37.78783806263401,40.306362990693394,39.0471005266637,0.3141712,0.09890799,0.2065396010875702
38261,18455,"[15030.186, 10204.57, 3612.764]","[15030.18, 10204.58, 3612.76]",0.0123288280057939,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//18455/18455_00004.swc,[15033.728 10207.616  3612.848],4.672358719105142,,"[186.705, 124.674, 284.821]","[186.452, 124.617, 284.92]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/18455/Img_X_7515.09_Y_5102.29_Z_1806.38.v3dpbd.swc,11207.92199316862,./adapt_box/18455/18455_00004.swc,15747.893677373151,16.10115270652315,2.3233621908250717,9.21225744867411,71.17958507324366,39.43389842844025,55.30674175084195,0.19819643,0.0201,0.10914821177721024
