file,compare,region,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
./adapt_box/18864/pre_18864_00457.swc,manual,RSPagl2/3,9102,12.5664,7,52,109,58,1021.71,835.889,467.578,1.99978,21071.6,132397,66198.4,646.32,1418.86,9,0.885669,82.4954,1,79.9491,81.4167,1.09308
./adapt_box/18864/pre_18864_00457.swc,recons,RSPagl2/3,657,201.062,2,48,97,50,1022,836.5,468,3.67945,11527.6,126565,137979,651.814,996.063,11,0.932562,5.76289,0.973666,61.4273,66.331,1.2536
./adapt_box/18864/pre_18864_00008.swc,manual,RSPd5,11857,12.5664,8,92,190,99,928.111,843.195,416.234,1.99983,27461.9,172548,86274.1,627.519,1901.52,12,0.881414,61.4,1,75.3055,69.1778,1.21283
./adapt_box/18864/pre_18864_00008.swc,recons,RSPd5,902,452.389,7,59,123,65,930,844,416.54,3.75322,15732.2,177576,208779,629.962,896.228,11,0.928054,6.3252,0.97415,51.1772,55.244,1.36759
./adapt_box/18864/pre_18864_00039.swc,manual,VISpm2/3,10818,12.5664,8,77,160,84,987.291,907.842,281.35,1.99982,24905.7,156487,78243.4,722.501,1952.04,14,0.895413,66.6063,1,67.5845,61.9301,1.18781
./adapt_box/18864/pre_18864_00039.swc,recons,VISpm2/3,943,1256.64,5,69,141,73,991.06,908.18,281.92,4.49417,16377.2,222402,315095,722.749,891.966,9,0.942144,5.68085,0.897464,60.1506,61.1032,1.29855
./adapt_box/18864/pre_18864_00460.swc,manual,SSp-tr2/3,8217,12.5664,7,69,143,75,769.768,1021.45,279.889,1.99976,19220.1,120764,60381.9,687.216,1868.5,16,0.884709,56.4545,1,75.9659,75.7826,1.10414
./adapt_box/18864/pre_18864_00460.swc,recons,SSp-tr2/3,530,113.097,3,45,92,48,771.26,1022,280,3.17698,9151.13,89080.2,83777.8,562.057,719.885,17,0.942645,4.75,0.946558,61.6508,64.8761,1.40173
./adapt_box/18864/pre_18864_00021.swc,manual,VISpm2/3,9435,12.5664,8,69,144,76,874.259,1018.49,407.98,1.99979,21473.4,134922,67460.8,693.972,1697.75,10,0.898826,64.5139,1,69.8223,63.8086,1.17291
./adapt_box/18864/pre_18864_00021.swc,recons,VISpm2/3,846,1017.88,4,62,126,65,876.48,1020,437.04,3.59693,14749,158764,177901,699.151,929.418,10,0.942639,5.70635,0.894458,56.047,57.6914,1.26475
./adapt_box/18864/pre_18864_00079.swc,manual,SSp-bfd4,10922,12.5664,7,94,193,100,1021.69,1010.97,477.088,1.99982,25666.3,161266,80633.1,740.214,1314.87,10,0.915562,55.5855,1,73.9253,68.359,1.13351
./adapt_box/18864/pre_18864_00079.swc,recons,SSp-bfd4,795,1256.64,4,53,109,57,1022,1011.62,478,4.16704,14119.5,176607,248715,709.12,1126.55,8,0.94266,6.2844,0.972675,52.7085,56.6762,1.24116
./adapt_box/18864/pre_18864_00060.swc,manual,SSp-bfd2/3,15283,12.5664,8,103,212,110,1021.94,1019.43,366.277,1.99987,36140.1,227075,113538,714.927,1631.91,11,0.89755,71.0849,1,71.0191,65.9717,1.20816
./adapt_box/18864/pre_18864_00060.swc,recons,SSp-bfd2/3,962,1017.88,6,75,154,80,1022,1020,368,4.09917,16440.9,199027,256478,676.29,922.84,11,0.942121,5.24026,0.903272,53.7849,62.636,1.32676
./adapt_box/18864/pre_18864_00088.swc,manual,VISp4,10299,12.5664,5,122,247,126,759.958,939.223,261.083,1.99981,24851,156143,78071.7,630.001,1528.06,16,0.895114,40.6923,1,75.254,79.3517,1.10473
./adapt_box/18864/pre_18864_00088.swc,recons,VISp4,549,1017.88,4,41,84,44,760,943.5,262,4.75956,9425.29,131380,199073,635.568,721.141,9,0.947361,5.52381,0.872344,56.3755,66.8476,1.25369
./adapt_box/18864/18864_6139_x4843_y27122.swc,manual,VISrl4,10044,12.5664,6,79,162,84,944.2,801.928,305.9,1.9998,26222.5,164761,82380.3,673.76,1347.33,11,0.896182,60.9938,1,72.9945,76.3866,1.19514
./adapt_box/18864/18864_6139_x4843_y27122.swc,recons,VISrl4,675,804.248,3,42,85,44,946,802,306.92,3.69481,11962.1,133615,156654,638.484,984.373,9,0.916869,6.92941,0.904255,64.2364,65.6372,1.26684
./adapt_box/18864/18864_5648_x4839_y28849.swc,manual,SSp-bfd2/3,11336,12.5664,7,97,199,103,1020.79,975.277,267.578,1.99982,26845.8,168677,84338.6,668.55,1655.21,11,0.918064,55.9598,1,73.262,67.4737,1.10691
./adapt_box/18864/18864_5648_x4839_y28849.swc,recons,SSp-bfd2/3,739,314.159,3,64,129,66,1022,976,268,4.00677,12732.9,152108,189332,592.151,751.133,11,0.960076,4.72093,0.911277,56.9223,60.917,1.24812
./adapt_box/18864/18864_6734_x4899_y27447.swc,manual,VISp2/3,10922,12.5664,5,92,187,96,859.965,905.186,321.944,1.99982,27367.5,171955,85977.6,645.333,1341.01,10,0.91411,57.4011,1,74.0166,75.9806,1.09169
./adapt_box/18864/18864_6734_x4899_y27447.swc,recons,VISp2/3,845,1256.64,4,68,139,72,860,906,322,4.39976,14789.6,193251,259039,632.822,853.223,10,0.951875,5.07194,0.885306,56.1086,63.9415,1.25035
./adapt_box/18864/18864_5444_x7352_y31475.swc,manual,AUDd1,11966,12.5664,8,86,178,93,953.887,1020.12,329.6,1.99983,27753.7,174382,87190.9,685.636,1419.57,10,0.913528,66.2191,1,79.8629,67.1826,1.18522
./adapt_box/18864/18864_5444_x7352_y31475.swc,recons,AUDd1,747,314.159,5,56,116,61,954,1022,330,3.80107,13020.6,149766,169104,692.642,901.489,12,0.9447,5.43103,0.853111,58.1735,58.0944,1.27587
./adapt_box/18864/18864_5305_x7877_y31450.swc,manual,SSs1,14854,12.5664,8,99,204,106,1005.02,1021.77,467.296,1.99987,37699.7,236874,118437,699.102,1972.53,10,0.914819,71.8088,1,79.7667,65.1855,1.17312
./adapt_box/18864/18864_5305_x7877_y31450.swc,recons,SSs1,1086,1520.53,6,91,187,97,1005.16,1022,468.08,4.46961,18814.6,252212,351110,686.662,1120.11,10,0.948294,4.80214,0.905076,56.8231,55.3837,1.34427
./adapt_box/18864/18864_5242_x9483_y31549.swc,manual,SSs2/3,11932,12.5664,7,88,181,94,1021.69,1019.12,357.712,1.99983,27358,171895,85947.7,732.975,1862.45,13,0.918266,64.9171,1,69.3147,62.4629,1.14473
./adapt_box/18864/18864_5242_x9483_y31549.swc,recons,SSs2/3,1002,615.752,5,67,137,71,1022,1019.54,357.92,3.75369,17792.6,200657,237229,684.311,1314.6,8,0.957274,6.30657,0.905103,54.4017,54.6664,1.23668
./adapt_box/18864/18864_6291_x8873_y32149.swc,manual,AUDp1,13787,12.5664,9,88,183,96,1019.78,1021.51,317.522,1.99985,31326.7,196832,98415.8,719.559,1598.67,11,0.87423,74.3333,1,86.5579,76.1999,1.178
./adapt_box/18864/18864_6291_x8873_y32149.swc,recons,AUDp1,1034,1256.64,5,75,153,79,1020,1022,318,4.50735,18153.4,242311,339325,722.244,870.427,10,0.940884,5.75163,0.973761,58.9034,67.4149,1.24024
./adapt_box/18866/pre_18866_00299.swc,manual,DG-mo,4571,12.5664,4,33,68,36,939.953,703.111,361.846,1.99956,10373.1,65176.3,32588.1,594.166,911.153,11,0.917976,66.2059,1,61.8475,60.4796,1.06188
./adapt_box/18866/pre_18866_00299.swc,recons,DG-mo,389,314.159,3,20,42,23,942,704.76,368,3.08946,7061.81,66278.9,58725.1,603.841,907.834,6,0.947416,8.2381,0.921825,55.2174,46.1828,1.2198
./adapt_box/18867/18867_4052_x9852_y8712.swc,manual,SSp-m5,14431,12.5664,7,117,239,123,1021.5,1020.64,269.536,1.99986,31558.9,198290,99145.1,697.994,1119.44,16,0.898901,59.3766,1,83.6027,78.7363,1.21666
./adapt_box/18867/18867_4052_x9852_y8712.swc,recons,SSp-m5,1021,1017.88,6,72,150,79,1021.78,1022,269.88,5.21783,17448.8,274422,432301,717.075,833.052,12,0.941418,5.8,0.944354,54.415,56.839,1.2357
./adapt_box/18867/18867_4156_x9348_y9148.swc,manual,SSp-m5,16673,12.5664,8,135,276,142,1021.76,1019.29,262.823,1.99988,37904.4,238160,119080,648.816,1541.22,16,0.91382,59.4058,1,86.1394,79.8175,1.22808
./adapt_box/18867/18867_4156_x9348_y9148.swc,recons,SSp-m5,1013,1017.88,5,63,130,68,1022,1019.52,266,4.2539,17868,226648,306614,638.983,1059.78,15,0.936242,6.78462,0.886538,58.7444,64.6481,1.28561
./adapt_box/18867/18867_4259_x9977_y8313.swc,manual,SSp-m5,7282,12.5664,5,60,123,64,983.125,1020.84,165.272,1.99973,15963.5,100302,50150.9,700.809,1078.88,14,0.901676,58.1951,1,72.1155,77.6227,1.20099
./adapt_box/18867/18867_4259_x9977_y8313.swc,recons,SSp-m5,843,314.159,4,73,150,78,996,1022,166,4.64769,14184.3,191882,277046,710.198,800.598,15,0.943573,4.61333,0.969619,65.5494,66.1632,1.33033
./adapt_box/18867/18867_4216_x9933_y8365.swc,manual,SSp-m5,12580,12.5664,2,100,200,101,949.844,1015.86,243.89,1.99984,26683.9,167660,83830,691.176,1436.42,13,0.904768,61.895,1,76.4789,77.1937,1.18305
./adapt_box/18867/18867_4216_x9933_y8365.swc,recons,SSp-m5,727,1809.56,7,58,121,64,952,1016.22,244,5.137,12326,191206,305765,688.07,753.163,14,0.933152,5,0.925917,58.774,64.2783,1.2214
./adapt_box/18867/18867_3469_x10058_y10954.swc,manual,SSp-m5,13635,12.5664,2,97,194,98,922.977,1012.8,265.675,1.99985,28895.7,181557,90778.6,666.844,1378.5,24,0.914565,69.2784,1,80.3505,72.3924,1.17802
./adapt_box/18867/18867_3469_x10058_y10954.swc,recons,SSp-m5,954,2463.01,5,67,138,72,924,1013.94,270,4.77086,16666.2,237000,347802,668.856,804.172,15,0.948533,5.9058,0.909503,59.7401,60.1719,1.24039
./adapt_box/18867/18867_3525_x9958_y10743.swc,manual,SSp-m5,12466,12.5664,11,94,197,104,1019.71,1021.56,241.68,1.99984,30152.9,189456,94728.1,713.083,1214.19,14,0.887389,62.2741,1,85.0908,70.5909,1.1831
./adapt_box/18867/18867_3525_x9958_y10743.swc,recons,SSp-m5,801,1017.88,6,53,113,61,1020,1022,241.9,4.86042,13931.3,201622,296536,572.395,1021.16,13,0.931099,6.07965,0.959879,50.889,58.3391,1.38967
./adapt_box/18867/18867_3807_x9130_y11820.swc,manual,SSs5,10613,12.5664,8,75,156,82,1015.75,952.844,203.7,1.99981,22817.4,143366,71683.1,657.374,1124.23,16,0.90549,67.0256,1,77.1008,74.4978,1.18673
./adapt_box/18867/18867_3807_x9130_y11820.swc,recons,SSs5,658,452.389,4,43,88,46,1016.24,954,204,4.16079,11655.6,145259,186825,634.578,831.834,11,0.927614,6.46591,0.910234,55.447,59.3759,1.30259
./adapt_box/18867/18867_4457_x7592_y10554.swc,manual,SSs4,8239,12.5664,6,59,122,64,722.979,992.192,215.627,1.99976,16742.3,105195,52597.6,567.677,793.443,17,0.91086,66.5246,1,76.7853,70.7992,1.10118
./adapt_box/18867/18867_4457_x7592_y10554.swc,recons,SSs4,646,113.097,3,49,100,52,723.88,1022,224,4.63963,11184.8,157276,215126,578.771,788.544,13,0.953944,5.45,0.951583,61.0673,67.3983,1.41255
./adapt_box/18867/18867_4397_x8352_y9768.swc,manual,SSp-m5,9856,12.5664,9,104,215,112,1015.17,1020.45,287.877,1.9998,23042.6,144781,72390.6,682.209,1642.97,13,0.918926,44.8372,1,84.2976,77.9223,1.17406
./adapt_box/18867/18867_4397_x8352_y9768.swc,recons,SSp-m5,764,1256.64,5,53,109,57,1015.8,1021.98,287.96,4.51152,13122.5,176301,239454,621.337,700.738,8,0.936024,6,0.899965,59.589,62.6625,1.29964
./adapt_box/18867/18867_4218_x8269_y11914.swc,manual,SSs5,12726,12.5664,10,81,170,90,731.672,1021.58,317.387,1.99984,27522,172926,86462.9,629.205,1198.38,15,0.910102,73.8529,1,72.9062,66.3606,1.19152
./adapt_box/18867/18867_4218_x8269_y11914.swc,recons,SSs5,640,1017.88,7,34,73,40,732,1022,318,3.76906,11422.4,127103,142001,650.842,786.742,6,0.925034,7.75342,0.932274,54.9271,55.3824,1.22901
./adapt_box/18867/18867_3758_x14594_y6944.swc,manual,MOp5,13112,12.5664,2,82,164,83,1012.97,1021.9,315.946,1.99985,25122.1,157847,78923.4,635.596,1224.33,24,0.913726,78.9451,1,68.6567,70.3986,1.14461
./adapt_box/18867/18867_3758_x14594_y6944.swc,recons,MOp5,1154,804.248,7,69,143,75,1013.16,1022,318,4.66776,20771.9,291718,422694,694.645,871.437,15,0.93617,7.06294,0.87355,49.3472,60.6136,1.3586
./adapt_box/18867/18867_3832_x10338_y8748.swc,manual,SSp-m5,9515,12.5664,6,63,130,68,1014.23,1013.75,229.536,1.99979,21040.4,132201,66100.4,710.708,1566.54,11,0.898697,72.1846,1,79.2107,82.2714,1.14611
./adapt_box/18867/18867_3832_x10338_y8748.swc,recons,SSp-m5,375,1017.88,7,17,39,23,1014.34,1014,230,4.104,6839.76,84953.4,108668,710.857,724.019,5,0.921711,8.58974,0.84047,43.5796,59.4216,1.13637
./adapt_box/18867/18867_2903_x13633_y8787.swc,manual,MOs6a,19463,12.5664,14,148,308,161,1021.41,1019.97,246.913,1.9999,44513.6,279687,139844,709.172,1530.5,20,0.927841,62.1883,1,72.737,69.8669,1.21571
./adapt_box/18867/18867_2903_x13633_y8787.swc,recons,MOs6a,1436,2463.01,7,94,194,101,1022,1020,247.36,5.39694,25494.8,415497,647231,634.473,830.15,12,0.955391,6.39691,0.930859,46.9101,47.6956,1.44176
./adapt_box/18867/18867_4336_x10280_y7972.swc,manual,SSp-n5,10094,12.5664,5,68,139,72,917.253,1021.13,275.189,1.9998,21191.8,133152,66576.1,712.764,1187.19,17,0.909874,71.6115,1,71.5787,76.0507,1.17188
./adapt_box/18867/18867_4336_x10280_y7972.swc,recons,SSp-n5,752,1256.64,4,47,98,52,918,1022,296.18,4.56676,13230.3,182312,266396,658.987,906.001,11,0.933763,6.66327,0.930289,54.8335,62.8073,1.25816
./adapt_box/18867/18867_6985_x12525_y4095.swc,manual,VISp4,17630,12.5664,8,209,424,216,1019.65,1021.6,300.372,1.99989,44409.1,279031,139515,622.159,2010.91,27,0.897516,40.5778,1,79.8479,71.7905,1.25766
./adapt_box/18867/18867_6985_x12525_y4095.swc,recons,VISp4,1210,1809.56,5,83,173,91,1022,1022,301.26,2.68116,21250.1,169014,137839,706.057,949.939,10,0.901282,5.98844,0.882201,64.1134,58.8236,1.39824
./adapt_box/18867/18867_7541_x13210_y4462.swc,manual,VISp5,19090,12.5664,7,373,751,379,804.155,912.96,307.565,1.9999,47013.6,295395,147698,533.537,2179.05,62,0.895809,24.4181,1,84.854,86.1422,1.31256
./adapt_box/18867/18867_7541_x13210_y4462.swc,recons,VISp5,1061,113.097,3,112,226,115,805.44,924,308.12,3.38907,17021.6,173775,192604,532.421,666.54,13,0.907395,3.69027,0.979103,68.0363,66.3448,1.51607
./adapt_box/18867/18867_7123_x11808_y5131.swc,manual,VISp6a,19327,12.5664,6,255,514,260,1021.58,925.019,267.984,1.9999,45156.3,283725,141863,609.515,2233.47,40,0.90477,36.5992,1,79.7773,75.8958,1.29948
./adapt_box/18867/18867_7123_x11808_y5131.swc,recons,VISp6a,760,1256.64,5,63,131,69,1022,928.54,268,3.19579,12849,121399,119880,613.126,714.739,10,0.930558,4.79389,0.974823,62.0105,56.6513,1.26502
./adapt_box/18867/18867_5894_x10157_y6463.swc,manual,SSp-bfd6a,11634,12.5664,9,95,197,103,958.56,1021.56,369.072,1.99983,26698.1,167749,83874.6,648.218,1202.92,12,0.915507,58.0508,1,79.3189,74.1334,1.20216
./adapt_box/18867/18867_5894_x10157_y6463.swc,recons,SSp-bfd6a,834,1809.56,7,53,113,61,962,1022,384.28,5.01487,14570.1,217497,332303,651.794,814.875,12,0.93638,6.37168,0.913622,57.881,70.9493,1.29691
./adapt_box/18867/18867_5486_x20836_y5690.swc,manual,RSPv5,15574,12.5664,8,106,218,113,1007.14,824.142,405.789,1.99987,33650.6,211433,105717,597.787,1459.59,15,0.921913,70.4358,1,71.4194,67.0361,1.11873
./adapt_box/18867/18867_5486_x20836_y5690.swc,recons,RSPv5,1008,1256.64,3,69,140,72,1008,826,406,4.13452,17751,218801,278623,626.182,847.399,10,0.953346,6.19286,0.912389,55.7044,59.4068,1.30057
./adapt_box/18867/18867_4473_x25161_y6054.swc,manual,MOp5,12086,12.5664,2,104,208,105,1020.85,1020.65,272.896,1.99983,24270.3,152495,76247.5,621.161,1344.49,16,0.913051,57.101,1,78.7477,80.3996,1.18124
./adapt_box/18867/18867_4473_x25161_y6054.swc,recons,MOp5,761,1520.53,6,46,97,52,1022,1022,274,4.72878,13459,191361,275624,629.962,888.041,9,0.930776,6.83505,0.844217,57.8978,64.3174,1.20508
./adapt_box/18867/18867_4768_x26326_y6150.swc,manual,SSp-ul5,11557,12.5664,10,86,180,95,1021.49,768.839,501.932,1.99983,25116.6,157813,78906.3,636.212,1448.79,11,0.912089,63.2,1,79.7524,69.3951,1.15365
./adapt_box/18867/18867_4768_x26326_y6150.swc,recons,SSp-ul5,795,1520.53,6,44,93,50,1022,769.8,502.94,4.65736,14250.5,196088,296706,642.579,1400.29,9,0.930316,7.53763,0.913841,51.9847,58.5026,1.217
./adapt_box/18867/18867_4202_x26848_y7080.swc,manual,SSp-ul5,13026,12.5664,6,107,218,112,1019.2,1021.07,343.491,1.99985,27298,171518,85759.2,617.528,1468.06,17,0.902293,58.7477,1,82.1364,79.6192,1.21148
./adapt_box/18867/18867_4202_x26848_y7080.swc,recons,SSp-ul5,854,2123.72,4,63,128,66,1020,1022,343.98,5.49906,14786.9,244201,401181,702.111,1015.09,14,0.92902,5.66406,0.898226,54.4862,66.8259,1.30059
./adapt_box/18867/18867_4513_x27588_y6824.swc,manual,SSp-ul5,13125,12.5664,7,102,209,108,1021.63,1011.47,439.312,1.99985,29638.4,186223,93111.6,696.596,1787.22,15,0.911413,61.7943,1,83.8187,74.2823,1.15829
./adapt_box/18867/18867_4513_x27588_y6824.swc,recons,SSp-ul5,984,804.248,6,52,109,58,1022,1012.82,440,3.76646,17649.1,200165,240741,705.598,1003.68,11,0.936743,8.01835,0.849365,60.9027,67.0878,1.28983
./adapt_box/18867/18867_4831_x27808_y6496.swc,manual,SSp-ul5,13435,12.5664,2,82,164,83,1015.19,927.343,294.881,1.99985,26476.5,166357,83178.4,666.885,1739.12,19,0.908412,80.9146,1,66.7224,72.6932,1.08275
./adapt_box/18867/18867_4831_x27808_y6496.swc,recons,SSp-ul5,826,1017.88,5,50,103,54,1016,927.8,297.36,4.50024,14754.8,191922,272771,585.406,886.565,20,0.942506,7.00971,0.886777,54.7904,67.6427,1.3346
./adapt_box/18867/18867_4776_x28359_y6621.swc,manual,SSp-un5,13911,12.5664,8,131,268,138,982.066,1021.63,305.8,1.99986,30934.8,194369,97184.6,695.077,1311.79,17,0.915395,50.903,1,88.5856,82.9846,1.17506
./adapt_box/18867/18867_4776_x28359_y6621.swc,recons,SSp-un5,850,1256.64,6,55,114,60,983.879,1022,310,4.36047,14866.3,193042,267805,685.399,805.707,12,0.950493,6.44737,0.942485,58.3914,65.9929,1.31472
./adapt_box/18867/18867_4889_x28329_y6770.swc,manual,SSp-un6a,11092,12.5664,10,65,138,74,1017.86,1013.8,506.891,1.99982,23348,146700,73349.8,642.133,1684.51,13,0.902553,79.3696,1,73.8589,63.408,1.07263
./adapt_box/18867/18867_4889_x28329_y6770.swc,recons,SSp-un6a,1060,2123.72,8,67,142,76,1018,1014.04,508.02,5.11396,18735.5,284621,454934,668.748,1282.43,12,0.945555,6.45775,0.936138,57.1864,62.1695,1.34058
./adapt_box/18867/18867_5194_x29530_y6807.swc,manual,SSp-bfd5,17248,12.5664,7,227,459,233,1021.41,861.385,467.899,1.99988,39011.7,245117,122559,666.541,1868.77,22,0.900558,36.5752,1,88.1295,78.4591,1.19677
./adapt_box/18867/18867_5194_x29530_y6807.swc,recons,SSp-bfd5,988,1256.64,4,66,134,69,1022,861.96,468,3.42146,17263.5,177724,192384,656.999,1620.31,16,0.916101,6.36567,0.944134,66.0501,68.2868,1.22169
./adapt_box/18867/18867_4957_x30093_y7560.swc,manual,SSp-bfd6a,10716,12.5664,10,75,158,84,1021.09,699.968,312.512,1.99981,23850.1,149855,74927.3,639.936,1091.36,14,0.915494,66.8165,1,77.6753,74.14,1.16714
./adapt_box/18867/18867_4957_x30093_y7560.swc,recons,SSp-bfd6a,779,2123.72,7,48,102,55,1021.26,700,386.9,4.18511,13563.4,160943,221318,633.814,906.962,8,0.919967,6.62745,0.936643,53.5956,64.9218,1.32154
./adapt_box/18867/18867_4605_x30309_y8068.swc,manual,SSp-n6a,10724,12.5664,6,76,156,81,908.438,1007.25,243.709,1.99981,21827.7,137148,68573.8,678.055,1458.49,18,0.906555,67.7372,1,82.1112,79.4707,1.14688
./adapt_box/18867/18867_4605_x30309_y8068.swc,recons,SSp-n6a,379,1256.64,5,16,35,20,909.32,1008,244,4.2781,6861.25,87857.3,118716,661.337,1117.54,5,0.920648,9.8,0.894587,42.7696,44.7319,1.18144
./adapt_box/18867/18867_5408_x30554_y7318.swc,manual,SSp-bfd6a,10353,12.5664,7,85,175,91,973.455,852.051,261.875,1.99981,22105.7,138894,69447,693.633,1338.34,16,0.896662,58.1543,1,74.6977,74.6093,1.1101
./adapt_box/18867/18867_5408_x30554_y7318.swc,recons,SSp-bfd6a,516,2123.72,6,29,62,34,975.24,853.4,262.04,4.88295,9127.93,131652,207909,696.68,725.963,10,0.929282,7.30645,0.809494,52.9174,58.1649,1.17992
./adapt_box/18867/18867_4824_x31628_y8902.swc,manual,SSp-n5,14027,12.5664,8,117,240,124,983.553,972.912,328.084,1.99986,30541.5,191898,95948.9,624.175,1488.83,13,0.906408,57.4417,1,82.3447,75.4334,1.18019
./adapt_box/18867/18867_4824_x31628_y8902.swc,recons,SSp-n5,847,2827.43,8,53,112,60,984,973.2,334,5.54734,15088.9,250912,439362,623.25,721.164,10,0.937587,6.55357,1.0015,53.6894,64.0335,1.2198
./adapt_box/18867/18867_5287_x32054_y8614.swc,manual,SSs5,16376,12.5664,10,130,268,139,1021.45,926.983,401.456,1.99988,36055.4,226543,113271,714.938,1321.27,14,0.907363,60.1007,1,75.6503,68.4428,1.19525
./adapt_box/18867/18867_5287_x32054_y8614.swc,recons,SSs5,824,2463.01,8,51,109,59,1022,928,402,4.48228,14646.4,193501,282870,669.334,730.303,7,0.932881,6.55046,0.861901,55.1394,61.3498,1.32463
./adapt_box/18867/18867_4296_x31171_y9797.swc,manual,SSp-m6a,15921,12.5664,9,96,199,104,1021.44,1021.63,326.89,1.99987,33576.1,210965,105482,703.743,1668.77,23,0.91451,79,1,72.3449,66.4508,1.16296
./adapt_box/18867/18867_4296_x31171_y9797.swc,recons,SSp-m6a,1169,1809.56,5,66,135,70,1022,1022,328,4.35073,21055.8,272105,391046,682.891,830.589,15,0.948761,7.65185,0.868823,52.2257,58.4921,1.36685
./adapt_box/18867/18867_7172_x22280_y4802.swc,manual,RSPv5,21505,12.5664,8,296,598,303,967.135,763.267,417.762,1.99991,50513.5,317385,158693,678.723,3001.7,39,0.905632,34.9599,1,76.9072,70.982,1.28068
./adapt_box/18867/18867_7172_x22280_y4802.swc,recons,RSPv5,1066,1017.88,6,86,178,93,967.5,764,420,3.50619,18079,192336,215434,679.138,825.374,14,0.91555,4.98315,0.90843,67.5685,63.3583,1.30058
./adapt_box/18867/18867_5942_x29015_y5711.swc,manual,SSp-bfd6a,9597,12.5664,8,80,166,87,1017.67,1016.16,286.384,1.99979,21764.2,136748,68374.1,601.742,1114.98,14,0.899347,56.8072,1,83.5732,74.7788,1.18259
./adapt_box/18867/18867_5942_x29015_y5711.swc,recons,SSp-bfd6a,828,113.097,6,55,115,61,1018.12,1018.18,287.66,5.47005,14621.1,244630,404933,614.62,742.594,13,0.921182,6.1913,1.02706,51.5874,63.8364,1.27905
./adapt_box/18867/18867_6986_x31479_y5932.swc,manual,VISl5,31930,12.5664,8,465,936,472,1016.99,900.712,407.325,1.99994,73909,464384,232192,697.738,3789.37,52,0.907476,33.1122,1,80.9245,77.1839,1.26251
./adapt_box/18867/18867_6986_x31479_y5932.swc,recons,VISl5,983,804.248,5,85,173,89,1017.58,902,407.46,2.92269,16442.6,145948,139772,637.522,869.091,10,0.910551,4.6763,0.973211,66.6232,67.3952,1.31382
./adapt_box/18868/18868_5242_x9858_y5968.swc,manual,SSp-un5,10984,12.5664,7,101,207,107,974.336,1002.81,231.256,1.99982,24018.5,150913,75456.5,684.564,1131.27,13,0.903714,52.058,1,77.4063,75.5646,1.11098
./adapt_box/18868/18868_5242_x9858_y5968.swc,recons,SSp-un5,801,1017.88,2,47,96,50,977.3,1004,231.84,5.47041,14307.9,237441,378251,681.707,799.516,12,0.932125,7.33333,0.935081,49.2755,61.4665,1.2246
./adapt_box/18868/18868_3715_x8453_y8977.swc,manual,SSp-m5,13029,12.5664,7,103,211,109,1021.82,1021.75,371.72,1.99985,29780,187113,93556.7,720.69,1399.61,16,0.922576,60.7441,1,74.3012,72.4482,1.16222
./adapt_box/18868/18868_3715_x8453_y8977.swc,recons,SSp-m5,1083,804.248,3,65,133,69,1022,1022,414,4.15254,19165.8,240309,317385,721.449,1046.26,14,0.946354,7.13534,0.91608,53.5237,58.3255,1.26819
./adapt_box/18868/18868_3875_x8707_y8341.swc,manual,SSp-m5,12405,12.5664,5,108,219,112,845.568,968.599,285.92,1.99984,28484.3,178972,89486.2,612.395,1458.71,14,0.902211,55.6393,1,77.2368,78.5972,1.12958
./adapt_box/18868/18868_3875_x8707_y8341.swc,recons,SSp-m5,1023,1017.88,4,72,146,75,846,970,307.82,4.38847,17769.7,236105,319679,660.03,900.015,13,0.939642,6,0.983539,55.665,64.2981,1.3843
./adapt_box/18868/18868_5131_x7596_y7239.swc,manual,SSp-bfd5,6956,12.5664,8,51,108,58,707.392,833.249,242.168,1.99971,15269.2,95939,47969.5,630.963,929.475,13,0.91199,63.3981,1,80.4446,67.1236,1.08893
./adapt_box/18868/18868_5131_x7596_y7239.swc,recons,SSp-bfd5,819,1809.56,4,59,120,62,897.3,1022,260.86,4.09817,14290.4,174131,222350,682.155,1111.92,11,0.942188,5.81667,0.904623,62.1519,65.6189,1.2673
./adapt_box/18868/18868_5141_x8535_y6876.swc,manual,SSp-bfd5,10095,12.5664,8,77,160,84,953.527,936.8,371.264,1.9998,21851.8,137299,68649.5,663.113,1218.88,15,0.916799,62.0875,1,75.1706,78.811,1.15211
./adapt_box/18868/18868_5141_x8535_y6876.swc,recons,SSp-bfd5,572,1256.64,5,35,74,40,954,937.24,372.2,4.4049,9740.63,126482,169716,678.05,852.007,10,0.942371,6.71622,0.846513,62.8928,61.6824,1.18692
./adapt_box/18868/18868_4803_x7002_y8311.swc,manual,SSp-n5,10457,12.5664,5,84,171,88,974.602,1018.91,416,1.99981,22570.7,141816,70907.9,682.708,1838.25,17,0.89836,60.1462,1,70.6705,72.2339,1.15868
./adapt_box/18868/18868_4803_x7002_y8311.swc,recons,SSp-n5,923,1017.88,3,60,121,62,975.6,1022,438,4.54258,16273.9,222788,318922,697.878,1166.4,12,0.916943,6.61983,0.900992,58.3021,61.5087,1.19688
